Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,29.750203835505083,5.101663948216725,3.523282161785974,13.204598451648021
2,39.59655918393541,11.175930714117783,8.23415800893456,12.815595326514174
3,63.18263165725995,21.57194130318131,10.229189185125465,12.125645677063828
4,63.18263165725995,30.81481849712861,5.506895103298624,12.06793056868098
5,63.18263165725995,32.36385389173626,4.999995790130289,12.000326970627269
6,63.18263165725995,33.5866269243047,5.288155399470926,11.742304825662538
7,63.18263165725995,35.423632542070074,6.245115107085326,11.047505712434846
8,76.59811160822417,37.97193644874815,7.477006444354435,10.935041681335592
9,76.59811160822417,40.600227386979086,8.465511388577815,10.7542839324721
10,84.5506042781102,44.07248424331892,10.436664017670791,10.726008870399014
11,91.2673480192353,47.559114418709804,11.853275273340367,9.496543855640578
12,91.2673480192353,55.72951390015657,13.231154910854187,4.1841875743559465
13,91.27257431304128,70.09212724460504,10.064336192976564,1.2991848739569292
14,91.4734852838542,82.58096209524838,6.90763562157355,0.27073079558562035
15,91.66749306534115,91.29004475353987,0.06268356640185167,0.9393440738886731
16,91.66749306534115,91.38088324180843,0.1141287590252861,0.6533554769577573
17,91.67939744567508,91.53739851013029,0.0905204046728463,0.4502297301588998
18,91.67939744567508,91.6692899458548,0.003489043499072119,0.568081614263916
19,91.67939744567508,91.67508143863607,0.00384523572281852,0.06437818147221314
20,91.67939744567508,91.67939744567508,0.0,0.06459606390298625
21,91.6909250399892,91.6794861194775,0.001007140793191375,0.06597844725421562
22,91.6909250399892,91.680018162292,0.002601937782750125,0.06939197813546588
23,91.6909250399892,91.68205765974758,0.004856864184315559,0.0054952527215842715
24,91.6909250399892,91.68968360675538,0.003573455220592383,0.0006458939662317869
25,91.6909250399892,91.69092503998921,1.4210854715202004e-14,0.0006456906812515694
26,91.6909250399892,91.69092503998921,1.4210854715202004e-14,0.0006456906812515722
27,91.6909250399892,91.69092503998921,1.4210854715202004e-14,0.000655149252616321
28,91.6909250399892,91.69092503998921,1.4210854715202004e-14,0.0006954837775657045
29,91.6909250399892,91.69092503998921,1.4210854715202004e-14,0.0006955179465047726
30,91.6909250399892,91.69092503998921,1.4210854715202004e-14,0.0006980366021953879
