Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,52.337114740946404,18.12330933986143,13.115613558643409,12.105849819972521
2,79.54914546651675,32.07244919016974,16.719423645925477,7.949112897984713
3,79.58193180278748,40.87697845176662,23.217162789353186,6.41874184085135
4,79.5752734636611,62.12733487759819,24.750471056572326,2.9900553971778483
5,77.81797924666463,65.72642394895924,23.50629079048984,2.183571572374233
6,77.81797924666463,62.53745507497561,26.82495794847902,2.978059155773302
7,77.81797924666463,61.58982084568389,28.354089288939623,2.9715033401634154
8,77.81797924666463,67.73885634085703,22.820387985496183,2.0419876543054185
9,77.81797924666463,66.45386685562262,24.446571436977358,2.212598483608163
10,77.81797924666463,63.04626348336116,26.70830480314362,2.8790742297207013
11,77.81797924666463,66.91907115485934,24.40028834991838,2.0615237865474163
12,77.81797924666463,67.16395818418653,23.559382930538888,2.1164064825872533
13,77.81797924666463,67.35848522312635,23.86923725264679,2.0820309128491656
14,77.81797924666463,66.25813525543893,24.180639683166337,2.3811223188793447
15,77.81797924666463,65.4516054264907,24.89433795105233,2.4754495994057204
16,77.81797924666463,65.03139848768083,26.20302465911503,2.4257407875276993
17,77.81797924666463,62.49020468795048,26.652216270355293,3.049898914288583
18,77.81797924666463,65.15072146240524,24.96272793677222,2.5702827280908043
19,77.81797924666463,60.732809203282315,27.987992758071854,3.3585932796626516
20,79.626877113136,60.589530296366014,28.710895631550724,3.1730939255766573
21,77.81797924666463,65.07920050781682,24.439955198544013,2.7209123781966293
22,77.81797924666463,66.90919602590544,23.731498803641635,2.192784207656966
23,77.81797924666463,62.49202438677828,26.072869644032384,3.1377039648840834
24,77.81797924666463,66.05903242348847,25.1293341685063,2.1780779489846718
25,77.81797924666463,63.88553952316736,26.257828093360995,2.6502264870684797
26,77.81797924666463,65.21994780291647,24.765022360843506,2.5131115722802213
27,77.81797924666463,62.32066669070931,26.918631392395383,3.0712173543409595
28,77.81797924666463,62.94470355909482,26.631601739634444,2.98214553033656
29,77.81797924666463,68.35955113635481,22.08902991572825,2.0430289563398576
30,77.81797924666463,65.94235027317058,25.423681200562434,2.236471631221417
