Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,55.97784527594821,11.941691384032556,11.60109059363478,13.140095961084688
2,64.93987972012097,21.964653960671434,14.341785925262887,11.880115019607462
3,60.96771445027144,34.14989017965936,16.960236043412397,7.044956893365609
4,71.18402003213461,42.36563690209018,17.78852909743134,4.716105003799985
5,70.9499093498411,50.29624643805189,24.62534911620792,3.571690041407828
6,70.9499093498411,54.583704321900846,27.788837414901057,2.9929155141386463
7,70.9499093498411,61.72940401943909,22.349060397811115,1.7659262778101807
8,70.9499093498411,56.87979962495894,26.55311285048161,2.6606739769820273
9,70.9499093498411,59.64846345816585,24.277670022840095,2.2220939215503943
10,70.9499093498411,56.63810561270929,25.833640030056085,2.9184063708323973
11,70.9499093498411,58.477499769634086,25.45111197407007,2.4112660122898797
12,70.9499093498411,57.653762369361054,25.763524659080385,2.561655770422967
13,70.9499093498411,60.97308047675886,23.236084518554662,1.981764581002405
14,70.9499093498411,58.54038337409213,25.374264688048513,2.300731823043071
15,70.9499093498411,55.50253761378037,26.348126514506816,3.008174851662081
16,70.9499093498411,57.5093501650847,26.068570357493144,2.5325719635868946
17,70.9499093498411,59.97211044911367,23.852829688106226,2.0375197288787006
18,70.9499093498411,59.16402574270669,25.070786528944968,2.2535857347644233
19,70.9499093498411,57.345833693651215,25.95713973350593,2.6801869506284524
20,70.9499093498411,57.63770706887681,25.400665123476657,2.627685307490803
21,70.9499093498411,58.21817347947197,24.855726483811814,2.511040168918603
22,70.9499093498411,57.17524362237649,26.080082775350665,2.7118489684317506
23,70.9499093498411,56.42725175695748,26.981329951474166,2.7346565663043245
24,70.9499093498411,59.04329405634668,24.331992838541066,2.399739612157514
25,70.9499093498411,57.937123171674244,25.34190421414508,2.596133405327023
26,70.9499093498411,53.36081478229254,28.44798511376274,3.323101420139109
27,70.9499093498411,55.20345942247401,27.756045451634968,3.0071664265824354
28,70.9499093498411,53.30118980017452,28.973559934954775,3.2473135124033194
29,70.9499093498411,57.8707400292019,26.032017272918132,2.4730448273274064
30,70.9499093498411,57.06521045409276,26.28378021872394,2.6051975980654665
