Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,72.23949041540473,15.980729781612023,20.0935319734701,13.070975277501315
2,82.51468897655474,48.70746167579655,16.61968497703175,12.231301622647372
3,82.51476764113059,67.9824962161163,6.64148479844029,10.15322028070392
4,107.41675703283394,75.1222374273821,5.909766155468035,9.28213615706071
5,107.75863466008238,81.74840652713678,9.288339146674353,8.114308158692188
6,107.75863466008238,89.79438312978878,8.587145364818458,8.046848040271561
7,107.75863466008238,96.52260003470583,7.044686240392368,6.870056590332926
8,107.78803580656795,102.70698584720678,4.5978214839697635,3.6794548289845297
9,107.86044648319658,106.69056347329263,1.4585608395400325,0.9853408351915128
10,107.87548620674238,107.77700400541012,0.02720338009797808,0.8524322052321636
11,107.88288298115042,107.81100977310214,0.03489288618668218,0.3217196300368999
12,107.88377728095344,107.86489848757026,0.013409035851798803,0.3276731816173531
13,107.88377728095344,107.87858148523587,0.003719322144761806,0.1484843215487397
14,107.96511639049577,107.88414703272466,0.008211602986940533,0.08237737988031323
15,107.96511639049577,107.88903118410298,0.017638842516448688,0.15547745426596082
16,107.96511639049577,107.91118325477451,0.03454529369444132,0.023570603867873952
17,107.96511639049577,107.96511639049577,0.0,0.023066124311783533
18,107.96511639049577,107.96511639049577,0.0,0.023066124311783624
19,107.96511639049577,107.96511639049577,0.0,0.023066124311783467
20,107.96511639049577,107.96511639049577,0.0,0.02307562981721462
21,107.96511639049577,107.96511639049577,0.0,0.023075629817214453
22,107.96511639049577,107.96511639049577,0.0,0.023080610803566066
23,107.96511639049577,107.96511639049577,0.0,0.024069464916162454
24,107.96511639049577,107.96511639049577,0.0,0.02453079168773086
25,107.96511639049577,107.96511639049577,0.0,0.024530791687730667
26,107.96511639049577,107.96511639049577,0.0,0.024530791687730754
27,107.96511639049577,107.96511639049577,0.0,0.02453512085589535
28,107.96511639049577,107.96511639049577,0.0,0.024070461159253584
29,107.96511639049577,107.96511639049577,0.0,0.024969186921449588
30,107.96511639049577,107.96511639049577,0.0,0.024069606555434764
