Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,49.38669578656097,14.42745140398944,12.99944090105125,13.274331675885684
2,70.38875684028915,29.187178766789692,16.92656017423858,9.815839571921057
3,70.38875684028915,35.86376825485794,16.15515826261934,7.417041712521811
4,70.39313046434123,38.92050370269682,15.738268265114899,7.8497279563069515
5,76.62081662537568,34.58980729763902,17.755813023955135,8.388103065962722
6,70.3420451745911,34.843989686786585,17.684221486590246,8.527470551345022
7,69.73608200102159,37.637219569355864,18.325985122019627,8.212578883294338
8,72.27608636818854,42.860727266403146,24.013444833139644,5.853871587418248
9,72.27608636818854,59.18233893118308,24.685307661964934,2.4334630074182795
10,72.27608636818854,57.0950132195039,26.43720703057733,2.9396374784523527
