Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,61.546536793026476,12.370444732160596,11.596707103041933,13.449055120153377
2,40.301991946974965,15.538046155005977,11.838870190428556,12.653314109632722
3,47.503446307855256,19.439372932941588,13.183405400717845,11.6897512988159
4,73.33770008938043,22.82373705955317,12.360016552476445,10.767930223812417
5,53.5322227112729,24.9229434877073,12.17013787368397,10.871113257529869
6,44.2752629660536,26.20254854113042,10.84017724921565,11.023389042564945
7,61.44010370636695,28.631477742545997,12.033797383855081,10.527322657877946
8,55.69850926998592,26.110197305171134,12.358407965710386,9.41111829079516
9,48.43825547530463,24.464159746844707,13.22313755701163,9.668868412660906
10,76.67285876513935,29.213607762386,12.79663688510342,9.342971852441378
