Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,61.64053485986312,8.019813450155823,8.278751746114779,13.156415724828936
2,76.8473446618319,20.89363543498054,14.950776463287239,13.010692014083327
3,76.8473446618319,36.65867562569641,10.305137244920966,13.139243184001776
4,76.97785578099959,45.00342361339622,11.666444401336976,12.767807639058699
5,98.58001356246837,51.65318692595327,12.819183961442901,12.768983323595421
6,98.58001356246837,60.30000539348246,10.32011135192393,12.480405309560043
7,98.58001356246837,67.20656195094313,8.398666691834705,10.035399532589299
8,105.82532903369903,74.46680414109618,11.173251855370475,4.948447545635313
9,106.09429090279298,88.34121727036285,9.825925619761698,1.070775859301631
10,106.2878399062031,101.19731044295344,3.8686048955932253,0.8345202405881159
11,106.2878399062031,105.90158188978648,0.10628290568643953,1.2843115272790893
12,106.30555216822731,106.0554734299316,0.11442231613843923,0.9817773490851435
13,106.30590791907537,106.21474416325135,0.09459729746076007,0.0798824915443882
14,106.30800920789606,106.29634209281716,0.008076638070078126,0.011621427334314097
15,106.31913824204833,106.30602526863127,0.0014841038179499758,0.017087210510241948
16,106.31913824204833,106.30766556839728,0.0032170662327857115,0.010621626966570848
17,106.31949325684083,106.31283603130326,0.004601493086269555,0.0029770623920664925
18,106.31949325684083,106.31898560081925,0.000880940952915996,0.005409922639560241
19,106.31949325684083,106.31927751708231,0.00017334117283393706,0.0025965099550040584
20,106.31949325684083,106.31949325684083,0.0,0.002633387930670257
21,106.31949325684083,106.31949325684083,0.0,0.10023395057649367
22,106.38636181018248,106.32000763032808,0.005842159779130509,0.10023845661476775
23,106.38636181018248,106.32000763032808,0.005842159779130509,0.19503456987421947
24,106.45231451309527,106.32102933229926,0.0129514332213123,0.1950181804541467
25,106.45231451309527,106.32102933229926,0.0129514332213123,0.19482969231962013
26,106.45231451309527,106.32102933229926,0.0129514332213123,0.19482658597063465
27,106.45231451309527,106.32102933229926,0.0129514332213123,0.38153543521748384
28,106.46774344317595,106.32268409183523,0.01906241268901418,0.7374769735273463
29,106.46774344317595,106.32604805971899,0.026849339854655978,1.3827775366675206
30,106.56385272280143,106.33424336959979,0.042454318903603606,2.812904477533087
