Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,186.16693227810762,45.517175343425784,44.26771567686381,12.769347911120853
2,187.157364839057,105.71848536098175,64.09401247303995,10.083785492192598
3,187.4276080533918,142.75348562181085,69.64927989623324,4.367798268189338
4,187.4276080533918,155.3656139874402,65.89894429361559,3.084920228950047
5,187.43562074115917,147.1671691806279,72.44521590804968,3.4041185883316385
6,187.43562074115917,139.88092951030615,76.37184553714991,3.8361234171187792
7,187.43562074115917,149.9866605129628,69.75633000090522,2.753691115582573
8,187.43562074115917,150.70729950670724,70.38639913946332,2.7032697972497135
9,187.43562074115917,151.62630260914267,69.44270156691763,2.730301033711183
10,187.43562074115917,154.22450583678884,66.98257938007126,2.861490888096991
11,187.43562074115917,154.0430619807302,65.91211096369511,2.4967163566518815
12,187.43562074115917,155.86249390534775,65.36903098047192,2.541989196476598
13,187.43562074115917,162.1575987158629,58.591579883166595,2.0972090975163704
14,187.43562074115917,148.25553307407486,71.90429791023995,2.9890693711252823
15,187.43562074115917,159.7852303145933,61.03263420073404,2.1730246034752057
16,187.43562074115917,148.66716935297038,71.24932801059066,2.932619156934843
17,187.43562074115917,149.7287352737974,68.76412598866358,2.9203103613734642
18,187.43562074115917,152.4653879650007,67.53004348705186,2.5820231085815553
19,187.43562074115917,153.15398315504098,68.48441938763212,2.542386487757936
20,187.43562074115917,157.9632869210855,62.72873803454125,2.256379170868371
21,187.43562074115917,156.1319638059797,65.2932313626163,2.405678533846782
22,187.43562074115917,145.1653537986561,71.42767415814552,3.183941099264371
23,187.43562074115917,154.8190448786509,65.88085878772509,2.461397108003215
24,187.43562074115917,148.59282741978404,70.42514514213147,3.03218949524248
25,187.43562074115917,154.2371020438497,67.25264050648867,2.528301342980733
26,187.43562074115917,155.51167294538934,65.82891309376265,2.3015020476015664
27,187.43562074115917,144.90211053037444,73.45784601691156,2.985227991656226
28,187.43562074115917,161.6572691820608,59.69290192430726,2.076015275844779
29,187.43562074115917,146.68087331744502,72.11559076530247,2.936865891034693
30,187.43562074115917,158.34098806891922,62.41255722485516,2.2518978302421746
