Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,47.19452834646543,4.768835819186825,10.672870558097134,13.173181506386493
2,62.6210640164184,19.98107183907098,13.591449506419067,12.576044433577328
3,63.6913827795813,35.70195228861296,6.589162298791845,12.008343412421906
4,69.96184040997787,40.81549219197875,7.991330212848851,11.55061965643282
5,70.06185869470126,48.93784408558766,11.985136113124717,8.525027478288155
6,92.02226997835925,61.322034783279456,9.128163555306633,6.960953516935864
7,99.57821681787917,69.14320597618449,5.083288105738733,5.156865842582501
8,106.85029862514655,72.10387499038686,5.674615170036584,5.132664941937058
9,106.90503788595083,74.97699414281155,8.302096766080743,5.746700097265438
10,107.70986004638368,79.56538342626361,11.151115834743422,5.639528163034555
11,107.70986004638368,84.84867356340614,12.29009628748961,4.798424577935197
12,107.70986004638368,93.79955033342782,10.577776791219229,2.6749057176179827
13,107.70986004638368,102.34221067171619,6.353093925419092,1.36387965002063
14,107.70986004638368,106.90875148867539,0.08817494960218134,0.9096476018713777
15,107.70986004638368,106.95593006545148,0.07334415784085101,0.4327159947480533
16,107.70986004638368,106.98191503652352,0.06473908416647818,0.26810540586025444
17,107.70986004638368,106.99257826847276,0.06467970929773996,0.261694480181907
18,107.70986004638368,107.00817072778236,0.063051204910835,0.29681382059157485
19,107.70986004638368,107.02198171649378,0.06242981867390607,0.28092125922646494
20,107.70986004638368,107.03657003444188,0.05961865993810277,0.5516376575068175
21,107.70986004638368,107.04272813924604,0.05975629290415897,0.8603416725866856
22,107.70986004638368,107.05241375940673,0.05977253482842383,0.5981758506982511
23,107.70986004638368,107.07275325584807,0.05610139817308684,0.49663485053992834
24,107.70986004638368,107.0732820447458,0.056058480249853083,0.3085795772944658
25,107.70986004638368,107.07468999178316,0.055941165705747885,0.15272606389159446
26,107.70986004638368,107.07571188882639,0.05583363200660327,0.15272606389159343
27,107.70986004638368,107.07571188882639,0.05583363200660327,0.1527260638915944
28,107.70986004638368,107.07571188882639,0.05583363200660327,0.15456075547108714
29,107.70986004638368,107.07571188882639,0.05583363200660327,0.15456075547108775
30,107.70986004638368,107.07571188882639,0.05583363200660327,0.15456075547108636
