Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,31.854133558340305,7.654362416604916,7.187838373707916,12.76364267362297
2,63.125262893058036,9.80282448418868,10.19865537189912,11.467004079170536
3,61.42788917762971,15.028796333641257,14.543738602865309,8.087095538598444
4,77.20363276273953,34.31834465032674,19.83408611863022,4.677885820370032
5,84.39287753288761,45.132483976154646,25.817485071936446,3.7944880140915735
6,84.46794377834729,64.15909284358763,30.420571059883684,2.4966098324190544
7,84.4731478702509,70.56981027483772,30.06014684841637,2.160920119726296
8,84.4731478702509,69.48576136515702,31.069179291641955,2.2848103380287266
9,84.4731478702509,60.77230273882446,36.531040441045704,3.4683137798675405
10,84.4731478702509,62.71601201344464,35.44754542560136,3.1364467829293017
11,84.4731478702509,71.11477170300307,29.228842176441265,2.099886867858059
12,84.4731478702509,65.25817439194907,35.04313729016738,2.814293993513678
13,84.4731478702509,72.55522082670284,28.204138549730928,1.8459215326845917
14,84.4731478702509,68.22415616430818,31.992261708460674,2.4887196144850168
15,84.4731478702509,64.00347573543705,35.4324763450099,2.9408656963875153
16,84.4731478702509,67.79254009359171,31.46805284143219,2.6619711260921477
17,84.4731478702509,63.8435152153004,34.7451348509277,3.1621198201587397
18,84.4731478702509,66.55743696097595,33.73277740029656,2.6240972721780755
19,84.4731478702509,69.62114678082123,30.662582486715394,2.2877213233070863
20,84.4731478702509,66.88449192367473,33.38865217727871,2.68159925018575
21,84.4731478702509,72.93784886662615,28.30575009867125,1.783835373847275
22,84.4731478702509,60.96953345156666,37.03753749795684,3.3923082314353126
23,84.4731478702509,66.96641238526514,32.49231646776244,2.708173542102122
24,84.4731478702509,65.9232629898109,32.91119103908107,2.864257894698749
25,84.4731478702509,66.9455686350526,33.11576009810183,2.637599333603716
26,84.4731478702509,72.25170290847765,28.962305239675487,1.8901735329325715
27,84.4731478702509,70.19722006877922,31.272334323913437,2.128332847644307
28,84.4731478702509,65.28663364161974,34.055576889588586,2.896744117331893
29,84.4731478702509,66.05051962452733,33.38003245592417,2.7963592151609764
30,84.4731478702509,65.00515040538329,35.07192433267797,2.8089724705856574
