Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,93.51859563501553,21.03298700715577,28.064525157428466,13.74360694271584
2,93.51859563501553,27.242904547530905,31.305560227274757,14.15809808824497
3,93.51859563501553,36.99308179822639,34.734989307669,14.394701148077734
4,93.51859563501553,48.63460260862372,35.68117537936015,14.67218719657507
5,93.51859563501553,58.0332005199119,33.68791679575307,14.822407311434977
6,93.51859563501553,63.776025468001436,31.510390250237396,14.92454973858197
7,93.51859563501553,68.50269210826869,29.683948343558622,15.072522784565573
8,93.51859563501553,73.04062614445583,26.923690682311303,15.133596857231858
9,93.51859563501553,77.29963856886148,23.59794739849025,15.182444498431352
10,93.51859563501553,81.54774514616749,18.6053391252768,15.26797571341035
11,93.51859563501553,83.02118057496423,17.108214183356104,15.347843041784584
12,93.51859563501553,85.25694123948745,14.63279188802092,15.358828713793603
13,93.51859563501553,86.60001490828881,10.894037870709466,15.381750346505468
14,93.51859563501553,87.24668784176063,9.273982032927345,15.391698930904992
15,93.51859563501553,88.1553727700604,7.322665685160566,15.401422512139742
16,93.51859563501553,89.42681214130056,4.535888755491321,15.431179133938778
17,93.51859563501553,89.61819793943614,4.519602126309654,15.441583655144042
18,93.51859563501553,90.04931316076582,3.5107942897162787,15.434790697785708
19,93.51859563501553,90.20284008148427,3.4897024042472835,15.430967673031605
20,93.51859563501553,90.38000305649064,3.4822047459994216,15.434213796699241
21,93.51859563501553,90.75576132727164,2.1645169629364216,15.454530083700444
22,93.51859563501553,90.80428070316928,2.1490438713757536,15.464849793751918
23,93.51859563501553,90.97323254642548,1.800172611012471,15.468176530962744
24,93.51859563501553,91.1255143787153,1.6674359607466422,15.47889408473919
25,93.51859563501553,91.23216620380458,1.5988727689176723,15.475583257084812
26,93.51859563501553,91.30680110268885,1.5584487955840312,15.49207456414078
27,93.51859563501553,91.49892850782638,1.384557559627446,15.436783172442158
28,93.51859563501553,91.58500188534725,1.3215549430314608,15.453223073922606
29,93.51859563501553,91.61632806490799,1.2932256976963519,15.452080216069012
30,93.51859563501553,91.64733590754051,1.2679753579912854,15.450526144447132
