Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,91.49061166337202,18.536972229642462,25.954490979455052,13.927568539785838
2,92.69466846406765,28.368972129081236,32.28835153734414,14.260534170081849
3,92.69466846406765,36.1655007864487,34.0737317538832,14.570334035566146
4,92.69466846406765,43.96727475944647,36.18174289944299,14.809007090165135
5,92.69466846406765,51.59785924037197,36.29759896552685,14.906120779295735
6,92.69466846406765,56.87241581580853,34.614786751231534,15.0271042579066
7,92.69466846406765,64.04554835644457,32.29398075239318,15.165194321698147
8,92.69466846406765,71.52841243655914,27.98448690815653,15.22935386214416
9,92.69466846406765,77.65019203999923,22.77524538409355,15.28829101378529
10,92.69466846406765,79.90094889538729,20.08196740116848,15.32357858381828
11,92.69466846406765,83.37172231511728,16.60723867156108,15.35876195584407
12,92.69466846406765,85.1541897961556,14.19729604390684,15.372126647163435
13,92.69466846406765,86.62225874414374,11.310510790902063,15.405611386558991
14,92.93193985886488,87.59518560257422,10.528050882496553,15.449610009759548
15,93.20278772623588,88.05288682096811,10.047158337176016,15.472825154310865
16,93.20278772623588,88.64336653020406,8.842041607200104,15.476795698825798
17,93.20278772623588,89.54424340522485,4.8455787613809465,15.478980733680112
18,93.20278772623588,89.59112884273577,4.849233674677629,15.482246608621603
19,93.20278772623588,89.7111071288584,4.841107450842198,15.507466484364514
20,93.20278772623588,89.97881796848093,4.061603150913348,15.52787487187537
21,93.20278772623588,90.17405583786991,2.780854155456299,15.541143745707634
22,93.40956741322127,90.28233937045069,2.7721232594398235,15.538638513791037
23,93.40956741322127,90.52605917947368,2.0215354496242264,15.521893054140817
24,93.40956741322127,90.6108832626035,2.0121934267218697,15.526505711974547
25,93.40956741322127,90.69206201815753,1.9821074568805501,15.541497475223274
26,93.40956741322127,90.84488804754203,1.8848822125766855,15.53910496615768
27,93.40956741322127,91.03330781382982,1.762040215599685,15.543242869391504
28,93.40956741322127,91.06458667702758,1.7377298670999526,15.574043111895298
29,93.40956741322127,91.15941074043485,1.6593734385262693,15.578142745048291
30,93.40956741322127,91.18257815269402,1.661808527056429,15.579678409451368
