Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,30.15145284572077,5.528318146008951,4.0999564712062115,12.920619751088962
2,41.076990399626574,11.300025562508997,7.979827104971046,12.315193140040465
3,76.56877852394561,19.796015065351707,11.087082467387951,11.51770783629634
4,76.56877852394561,30.726657875947254,9.53156277668363,10.335274320964063
5,76.56877852394561,37.7700755981395,9.005451995286334,9.125153697013983
6,76.63599099521828,42.87721030610508,9.25196346145204,8.815289862368417
7,76.63599099521828,48.28373013146536,9.66356858515439,7.6893540321210185
8,79.5199517329558,54.72513576419993,10.552662885362285,3.4777654431431198
9,79.53032498064978,69.62482779381885,7.888171344513864,1.1769334033095813
10,79.53032498064978,75.41059677617244,2.920233804035156,0.6403468060704152
11,79.53493475050861,77.6630841713272,1.4840789922693105,0.42276733517080983
12,79.53493475050861,78.98939197834487,1.136558601096714,0.2119814574232657
13,79.53493475050861,79.52750881644661,0.004444029131249387,0.2835251432996553
14,79.53493475050861,79.53050249106266,0.0018999023889455765,0.24762052774524324
15,79.53493475050861,79.53371004663182,0.002175856899642236,0.026588909136932633
16,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.026587157855956053
17,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.026571608701359984
18,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.02759762332034401
19,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.026620811390777148
20,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.026625957406734804
21,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.026668274619859118
22,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.027028740666268883
23,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.027358111577527128
24,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.027348581906223617
25,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.027317867345558876
26,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.02732346820422714
27,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.027323621286459723
28,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.02727638745515185
29,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.027383609829001423
30,79.53493475050861,79.5349347505086,1.4210854715202004e-14,0.02740880454980395
