Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,92.18936470590374,20.053995998193255,27.66808810350168,13.516159563367355
2,92.19051384715858,55.87533121892674,34.31826257439986,13.402581853462607
3,92.45124010962184,70.83812375022373,29.808996585901063,13.61911851978237
4,93.40956741322127,79.61956888338555,21.331539895826285,13.457911833846595
5,93.40956741322127,75.14143437942391,25.1005925586217,13.129679951316117
6,93.40956741322127,77.23865618445382,23.460786200530993,12.990133834189784
7,93.40956741322127,78.9949548580241,23.106430588859396,12.561802784930876
8,93.20278772623588,74.16810222581113,24.876607309911922,11.82759582958799
9,93.40956741322127,77.43532184294905,24.8136746570716,11.335622402366539
10,93.40956741322127,73.67521107980232,27.119199381390533,11.62271080682448
11,96.30627528694802,76.37124019437883,24.86388764399381,11.693122559326225
12,96.30627528694802,79.79560676239323,23.05186407550644,11.729783732323037
13,93.40956741322127,74.8242090554444,25.87781074324505,11.247616716037676
14,93.40956741322127,76.31614760013673,25.30759453002601,10.496822227793437
15,93.40956741322127,81.70311002451346,20.91801065273543,10.492174193464729
16,93.40956741322127,80.86664441971348,20.211054955667155,9.980651233675038
17,93.40956741322127,81.71991408427564,21.79158360645132,9.705565318447979
18,93.40956741322127,80.96002366939949,21.069197196285767,9.310573935293146
19,93.40956741322127,78.04465381087022,22.459211494012735,8.993975827814172
20,93.40956741322127,72.00589600562752,27.442338441894204,8.87113206599772
21,93.40956741322127,77.61892627073577,25.002019903432465,8.28256734277686
22,93.40956741322127,76.33271840804886,26.93430607300149,8.495548580397914
23,93.40956741322127,74.50323397686626,27.081618133967893,7.988099150856209
24,93.40956741322127,76.85009702425573,25.326758077374688,8.448892537997263
25,93.40956741322127,79.90002550429091,23.17444204223599,8.798758531518862
26,93.40956741322127,78.54238908123278,24.456608420933158,8.750764549429592
27,93.40956741322127,75.11252874974896,26.00995271493784,9.270284405745576
28,93.40956741322127,79.72950198108431,23.89687983668924,8.644896859573024
29,93.40956741322127,80.81085413267347,21.71069840011405,8.984067947359282
30,93.40956741322127,82.47886386704404,20.6325011219074,8.596196194843147
