Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,87.23788162462296,13.826910594421811,20.922947733573487,13.988263123886895
2,89.35092391510481,20.307246136366967,26.82388183079656,14.391621561561854
3,89.48661051127252,31.1312670353118,32.04435620047385,14.667455851976943
4,89.48661051127252,38.18010545780729,32.53098251861811,14.77113393432415
5,89.48661051127252,45.53158805990441,33.06955924772454,14.989425031651422
6,90.01968822339262,53.40263227320406,31.68530703184069,15.11342558054951
7,90.07968822339262,60.29171146234743,29.90574407202321,15.159508110678168
8,90.07968822339262,66.35212600952154,27.301759173813906,15.194353192203556
9,90.5357442025855,70.61002167584384,25.087990116362526,15.206144947036528
10,90.66693855665949,73.70816284748277,23.16472073292837,15.241763952595715
11,91.21356122494231,76.0135034593247,21.702818423255746,15.27693019435602
12,91.21356122494231,78.41770619204244,19.48315210163911,15.289328386656468
13,91.21356122494231,81.27996451295157,16.086768578402157,15.272091339517324
14,92.13289246928255,83.72172947592077,13.416759905459674,15.304125322504092
15,92.13289246928255,84.96329747081595,10.880759729763266,15.337982150845773
16,92.13289246928255,85.35793268686687,10.488184263298878,15.352747506044818
17,92.13289246928255,85.66498942174154,10.144424349696308,15.353536919822146
18,92.13289246928255,86.5406805299405,7.765079890053995,15.349369928939305
19,92.13289246928255,87.59269460802854,4.178259685021484,15.377944941820218
20,92.13289246928255,87.67376712550097,4.192217419890052,15.392026828009305
21,92.13289246928255,87.71863789936793,4.201671375615606,15.391274984687767
22,92.13289246928255,87.86336963012806,4.222395007120314,15.412371085910044
23,92.13289246928255,88.09263322041626,3.4567571531172847,15.442275387420038
24,92.13289246928255,88.24121626491547,3.032554910163496,15.433881100487506
25,92.13289246928255,88.25146311883145,3.0316013997860396,15.427139431164399
26,92.13289246928255,88.34153486896913,2.9132487378001457,15.429469201673788
27,92.13289246928255,88.37944219280843,2.9027343972219835,15.440388235085408
28,92.13289246928255,88.4450832603113,2.906829650569574,15.432990845991819
29,92.13289246928255,88.4775351247576,2.9075716965724956,15.474711875440928
30,92.13289246928255,88.49422450433393,2.9065824732182217,15.453627704889273
