Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,77.53830364319558,6.061604127321176,12.619839826178568,13.226796911631059
2,91.73315592976178,20.900271616681053,19.25742349387087,12.865024577499028
3,91.93542167074673,45.557055612410736,22.5235777590918,11.856583791329616
4,100.1487489192877,70.95044522997439,6.163815977651043,11.658527479443123
5,107.77485058660986,75.0982195872209,7.498778726278017,11.098434930227784
6,107.77485058660986,78.94978060135523,9.085813104679383,9.102741939639198
7,188.37195622894086,85.15934623974692,12.67417742142054,8.643043440812841
8,188.61034382879674,98.8717825498175,29.239956754623865,5.511472772998667
9,188.84676564830735,127.39360581142425,42.5066297530531,2.7166747251429753
10,190.18710583071507,180.8234473640418,22.238110656089837,1.7028108150242378
11,190.18710583071507,188.619177802252,0.5356145810903975,1.1542246160059084
12,190.18710583071507,189.26674692640032,0.6495290820971237,0.8280022900271712
13,190.18710583071507,190.07076410634753,0.17492793170152987,0.580926113404513
14,190.18839136552683,190.18711571944442,0.00011231437494312033,0.6291394312815596
15,190.18839136552683,190.18715699897328,0.00024764893568836945,0.8031373862547341
16,190.18839136552683,190.18735350788822,0.0004960557419657224,0.7004684036475087
17,190.18839136552683,190.18806423072786,0.0005416564342749956,0.13899658573352144
18,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.133449801576356
19,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.1261015114281761
20,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.1261099294855261
21,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.12609192732950744
22,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.12595388928394882
23,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.12595388928394896
24,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.10053931027879219
25,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.10063257433180955
26,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.10051929731542723
27,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.10353191759748695
28,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.11069186686082566
29,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.11775795055363303
30,190.18839136552683,190.1883913655268,2.842170943040401e-14,0.10788542312857685
