Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,188.51873152260885,12.342656743997379,28.484904184005718,13.165101369701764
2,188.51873152260885,39.00475944727214,34.797133703582666,13.022610030107012
3,188.51873152260885,69.16795414474954,35.01558673859038,12.610561868547876
4,188.51873152260885,95.6905635778418,27.442571887830614,12.194966372956936
5,188.6396458997768,110.90352541855304,17.545246553353252,12.07827865482297
6,188.6396458997768,112.51500038134874,19.917660664780016,12.086075877144458
7,190.41562257187923,116.09910616118,25.05935010389853,12.030892684946267
8,190.41562257187923,118.33040681213868,27.517009506157763,11.87238908699131
9,190.41562257187923,121.47330307306382,30.40939643600708,11.66789086807197
10,190.41562257187923,128.55976846236666,35.038993479450305,11.619789741450962
