Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,100.18306714815746,10.819650466499713,19.544749936956016,13.037438348217112
2,185.73618980505583,33.21496850077366,28.37185196939393,12.644873106225548
3,185.73618980505583,61.805767742104464,26.71740658216425,11.666770383151993
4,185.73618980505583,93.29298309897953,28.04241061700438,9.670738855900723
5,186.48544792585452,111.99148359393726,18.894269622627373,9.862016368407339
6,186.88732186537945,115.90919347728777,24.669372044484035,10.214444336503393
7,186.88732186537945,124.67347201658399,32.56536777727777,10.234122707262395
8,186.88732186537945,142.20826543865286,38.782017049997926,9.760381943417746
9,186.88732186537945,159.8561513533907,36.58336143148122,8.234102026287896
10,187.09428614990722,185.4983991869216,0.8499661885077372,8.301331246409235
11,187.43429813108168,186.03976779440342,0.7731372660646643,4.234594136706735
12,187.90795446223888,186.82257137257014,0.28258793659763515,0.8349804485349948
13,187.90795446223888,187.2174973925052,0.3628403347317031,0.5148577417369405
14,187.9269152971443,187.78742529807946,0.1978455873384807,0.3294556352542204
15,187.9269152971443,187.91163969188156,0.006968024392974104,0.6222741634100933
16,187.93006193307406,187.92338002631755,0.005633455522658736,0.21275283082405555
17,187.93006193307406,187.92732877343482,0.00100982379446909,0.43186003278589524
18,187.93006193307406,187.92867243024287,0.0014329295185333086,0.0007808953207332901
19,187.93006193307406,187.93006193307406,0.0,0.0007810947834653527
20,187.93006193307406,187.93006193307406,0.0,0.0007795487866367693
21,187.93006193307406,187.93006193307406,0.0,0.000779548786636769
22,187.93006193307406,187.93006193307406,0.0,0.0007793754711385308
23,187.93006193307406,187.93006193307406,0.0,0.0007970278588312407
24,187.93006193307406,187.93006193307406,0.0,0.0007794650757191349
25,187.93006193307406,187.93006193307406,0.0,0.0007794897264597291
26,187.93006193307406,187.93006193307406,0.0,0.15656497762451868
27,188.15975026623823,187.9329330372386,0.025518932006904468,0.4519689365147004
28,188.15975026623823,187.9364550493059,0.03354385158869771,0.7374910476029203
29,188.15975026623823,187.942197257635,0.048349912845344505,1.9580531945048159
30,188.2147636159225,187.96993605057293,0.0840799921415008,3.2068264898984356
