Generation,Max Fitness,Mean Fitness,Std Fitness,Variety
1,63.764443783770346,24.656900495981503,25.35656201192296,12.96299426576468
2,85.77179304143435,50.65053499300009,23.373659024392754,9.079281844493169
3,85.32381527635614,54.85843747980338,20.077557480368117,8.18747884088226
4,70.98883400215301,50.63646569572358,22.315536859086016,8.48431690246675
5,190.92987296949104,56.7083771028467,30.15348386206462,6.878662528282593
6,190.92987296949104,94.41244210881823,62.905896124640286,3.8786531027163615
7,190.92987296949104,159.98988187961604,63.958802204411505,2.109371975525363
8,190.92987296949104,158.2399931098594,63.94916153368538,2.332478719753881
9,190.92987296949104,149.1549030722059,74.04949588895063,2.831912990143568
10,190.92987296949104,152.7272798685222,68.38051209592304,2.784965546652772
11,190.92987296949104,167.12758074057373,58.37773428417531,1.7354474970819396
12,190.92987296949104,162.46036732941164,62.29919827908919,2.0531658511577544
13,190.92987296949104,155.9503822392492,67.7185981048385,2.4910283791501704
14,190.92987296949104,163.7333402237678,59.81684806262852,2.071339814640536
15,190.92987296949104,138.76382822015887,78.12904914256077,3.569524169740333
16,190.92987296949104,162.24881111078588,61.10677510014247,2.167791254326434
17,190.92987296949104,147.42084276322407,72.86807391304585,3.060010573866914
18,190.92987296949104,153.82073260837132,68.77773908580217,2.636622874474384
19,190.92987296949104,157.08982647354412,67.00598672049205,2.4027903429703548
20,190.92987296949104,160.47167372352698,66.21966518614349,2.1092055185892797
21,190.92987296949104,169.354837332992,56.158995878753,1.5362360139497717
22,190.92987296949104,155.68627795430166,66.97345660403414,2.582653473567323
23,190.92987296949104,149.89040173668624,71.51517521596203,2.8845379128018553
24,190.92987296949104,159.90354249217293,64.39530029296007,2.2539886256200217
25,190.92987296949104,149.5159488748613,70.8833459273398,2.968228407589046
26,190.92987296949104,161.56629126567066,62.83559772209093,2.1848012505415166
27,190.92987296949104,159.49683822780398,63.9943143876637,2.287327325061216
28,190.92987296949104,155.96904591021723,67.407344606448,2.4953853319494237
29,190.92987296949104,160.8257065619542,65.44987263332744,2.0536424930247623
30,190.92987296949104,153.8225307536979,68.66831851014678,2.632252990859885
